Week_Date,Carrier_Name,Forecasted_Passengers,Lower_Bound_95,Upper_Bound_95,Year,Month
2027-09-26,Greyhound,1902.684932839154,708.8767382212909,3096.493127457017,2027,9
2027-10-03,Greyhound,1788.5686440576267,593.8777472745035,2983.2595408407497,2027,10
2027-10-10,Greyhound,1754.8581677068894,559.5673307306824,2950.1490046830963,2027,10
2027-10-17,Greyhound,1569.7551147539004,374.0543169123648,2765.455912595436,2027,10
2027-10-24,Greyhound,1650.099929067709,454.11791308074976,2846.081945054668,2027,10
2027-10-31,Greyhound,1735.0783322567827,538.9028836806012,2931.2537808329644,2027,10
2027-11-07,Greyhound,1846.026149052601,649.7173899638924,3042.33490814131,2027,11
2027-11-14,Greyhound,1849.1943621543517,652.7935965900233,3045.59512771868,2027,11
2027-11-21,Greyhound,1838.4569022081353,641.9925675168906,3034.92123689938,2027,11
2027-11-28,Greyhound,2033.6302815131774,837.1219849629645,3230.13857806339,2027,11
2027-12-05,Greyhound,2036.98247806538,840.443750494562,3233.521205636198,2027,12
2027-12-12,Greyhound,2073.62173697302,877.0619186720794,3270.18155527396,2027,12
2027-12-19,Greyhound,1992.812419385827,796.2379549018965,3189.3868838697576,2027,12
2027-12-26,Greyhound,2095.2622719932842,898.6776001335595,3291.846943853009,2027,12
2028-01-02,Greyhound,2048.8940872189887,852.3022525206281,3245.4859219173495,2028,1
2028-01-09,Greyhound,2096.3002546520393,899.7033262344091,3292.897183069669,2028,1
2028-01-16,Greyhound,2162.376532221561,965.7758885001833,3358.9771759429386,2028,1
2028-01-23,Greyhound,2207.1319337065506,1010.5284525860263,3403.735414827075,2028,1
2028-01-30,Greyhound,2161.612483620601,965.0066646339044,3358.218302607297,2028,1
2028-02-06,Greyhound,1945.78092960925,749.1729651013097,3142.3888941171904,2028,2
2028-02-13,Greyhound,2125.9843300153116,929.3741355390653,3322.594524491558,2028,2
2028-02-20,Greyhound,1991.824508795598,795.2117174310247,3188.437300160171,2028,2
2028-02-27,Greyhound,2187.8755080673345,991.2594286451942,3384.491587489475,2028,2
2028-03-05,Greyhound,2252.4141110626115,1055.7936456497164,3449.0345764755066,2028,3
2028-03-12,Greyhound,2281.0171276191977,1084.390638509122,3477.643616729273,2028,3
2028-03-19,Greyhound,2146.1709637222216,949.5360739413011,3342.8058535031423,2028,3
2028-03-26,Greyhound,2209.294004572593,1012.6473078083218,3405.9407013368645,2028,3
2028-04-02,Greyhound,2036.387918249607,839.7245631974531,3233.0512733017613,2028,4
2028-04-09,Greyhound,2302.232694271283,1105.5457934607718,3498.919595081794,2028,4
2028-04-16,Greyhound,2166.4051144661894,969.6849070927285,3363.1253218396505,2028,4
2028-04-23,Greyhound,1938.3751359310368,741.6078060915611,3135.1424657705124,2028,4
2028-04-30,Greyhound,2016.4375596195719,819.6035732378796,3213.271546001264,2028,4
2028-05-07,Greyhound,1834.3695841448136,637.4413572399892,3031.297811049638,2028,5
2028-05-14,Greyhound,1848.8724652122705,651.811111106409,3045.933819318132,2028,5
2028-05-21,Greyhound,1856.7858699014073,659.5366941626794,3054.035045640135,2028,5
2028-05-28,Greyhound,1894.5455894030704,697.031916518453,3092.0592622876875,2028,5
2028-06-04,Greyhound,1769.065859602388,571.1807091135572,2966.9510100912184,2028,6
2028-06-11,Greyhound,1799.3789497890739,600.9740938323775,2997.78380574577,2028,6
2028-06-18,Greyhound,1842.562680485218,643.4348512945419,3041.6905096758937,2028,6
2028-06-25,Greyhound,1895.5339399953064,695.4087239448686,3095.659156045744,2028,6
2028-07-02,Greyhound,1721.0058814204467,519.521787444804,2922.4899753960894,2028,7
2028-07-09,Greyhound,1865.2754820223734,661.9751539558149,3068.5758100889316,2028,7
2028-07-16,Greyhound,1359.4114205689152,153.75672266968945,2565.066118468141,2028,7
2028-07-23,Greyhound,1820.1477177475008,611.5960283466195,3028.6994071483823,2028,7
2028-07-30,Greyhound,1904.3316212894472,692.5534473101006,3116.1097952687937,2028,7
2028-08-06,Greyhound,1874.9157823553585,617.7557524163917,3132.0758122943253,2028,8
2028-08-13,Greyhound,1814.1669405987193,535.3928420242576,3092.941039173181,2028,8
2028-08-20,Greyhound,2002.9244619126553,713.5221025535352,3292.3268212717753,2028,8
2028-08-27,Greyhound,2058.7268766081056,762.6237651624224,3354.829988053789,2028,8
2028-09-03,Greyhound,2049.3631609474382,748.9299274848868,3349.7963944099897,2028,9
2028-09-10,Greyhound,2124.26817280563,820.9831892486129,3427.5531563626473,2028,9
2028-09-17,Greyhound,2085.6987189651068,780.5087368544796,3390.888701075734,2028,9
2028-09-24,Greyhound,2028.5953395429174,722.1194502381095,3335.0712288477253,2028,9
2028-10-01,Greyhound,1920.8196979607765,613.4692246265934,3228.17017129496,2028,10
2028-10-08,Greyhound,1893.2362113890797,585.2876866368092,3201.18473614135,2028,10
2028-10-15,Greyhound,1708.3605981792732,400.0015443176833,3016.7196520408634,2028,10
2028-10-22,Greyhound,1788.1921898084208,479.55056009805503,3096.8338195187866,2028,10
2028-10-29,Greyhound,1872.7815223562766,563.9450102631852,3181.6180344493678,2028,10
2028-11-05,Greyhound,1982.1099924440427,673.1388871972142,3291.0810976908715,2028,11
2028-11-12,Greyhound,1984.0378480845839,674.9736895386054,3293.1020066305623,2028,11
2028-11-19,Greyhound,1975.9351485693298,666.8066014847147,3285.0636956539447,2028,11
2028-11-26,Greyhound,2168.2875131556802,859.1143774215345,3477.460648889826,2028,11
2028-12-03,Greyhound,2176.7705398978687,867.5664993340222,3485.974580461715,2028,12
2028-12-10,Greyhound,2208.4387857549923,899.2132973857454,3517.6642741242395,2028,12
2028-12-17,Greyhound,2129.032044248604,819.7916388566855,3438.2724496405226,2028,12
2028-12-24,Greyhound,2229.493229334393,920.2424071014602,3538.744051567326,2028,12
2028-12-31,Greyhound,2183.116838070768,873.85868463059,3492.3749915109465,2028,12
2029-01-07,Greyhound,2230.0368286108696,920.7734371322306,3539.300220089509,2029,1
2029-01-14,Greyhound,2295.105576291117,985.8383339985232,3604.372818583711,2029,1
2029-01-21,Greyhound,2338.8263464132183,1029.5561251220056,3648.096567704431,2029,1
2029-01-28,Greyhound,2299.266530800382,989.9938078232976,3608.5392537774665,2029,1
2029-02-04,Greyhound,2091.48818777912,782.2131140595793,3400.7632614986605,2029,2
2029-02-11,Greyhound,2265.869354413622,956.5917796227832,3575.1469292044612,2029,2
2029-02-18,Greyhound,2137.676666414371,828.3961250359373,3446.957207792805,2029,2
2029-02-25,Greyhound,2328.4993763208836,1019.2150336706995,3637.7837189710676,2029,2
2029-03-04,Greyhound,2396.46662531676,1087.177177339234,3705.7560732942866,2029,3
2029-03-11,Greyhound,2425.143805183804,1115.8473200847027,3734.440290282905,2029,3
2029-03-18,Greyhound,2294.95364675886,985.6473293591125,3604.2599641586075,2029,3
2029-03-25,Greyhound,2353.117547650099,1043.7973979142212,3662.4376973859767,2029,3
2029-04-01,Greyhound,2181.572186424144,872.2325108248137,3490.9118620234744,2029,4
2029-04-08,Greyhound,2438.8080521891043,1129.4407689646023,3748.1753354136063,2029,4
2029-04-15,Greyhound,2309.7368266798476,1000.3304817104602,3619.1431716492352,2029,4
2029-04-22,Greyhound,2087.6355231808916,778.1738996721749,3397.097146689608,2029,4
2029-04-29,Greyhound,2164.752190955741,855.2123502750273,3474.2920316364543,2029,4
2029-05-06,Greyhound,1983.1563352517733,673.5058645497963,3292.80680595375,2029,5
2029-05-13,Greyhound,1996.228421223651,686.4215824512371,3306.0352599960647,2029,5
2029-05-20,Greyhound,2001.6489158278748,691.6212888086056,3311.676542847144,2029,5
2029-05-27,Greyhound,2037.2213786987468,726.8824722533334,3347.56028514416,2029,5
2029-06-03,Greyhound,1910.9082591042622,600.1314478352288,3221.6850703732957,2029,6
2029-06-10,Greyhound,1936.8425881315825,625.4516713244734,3248.2335049386916,2029,6
2029-06-17,Greyhound,1985.568226495002,673.3200266409599,3297.816426349044,2029,6
2029-06-24,Greyhound,2027.0302996404114,713.5933044361882,3340.4672948446346,2029,6
2029-07-01,Greyhound,1856.7736372096367,541.7043459416152,3171.8429284776585,2029,7
2029-07-08,Greyhound,2004.013435186408,686.736058618633,3321.290811754183,2029,7
2029-07-15,Greyhound,1517.3606138370549,197.16467405427989,2837.55655361983,2029,7
2029-07-22,Greyhound,1957.9565883328278,634.0459880674077,3281.8671885982476,2029,7
2029-07-29,Greyhound,2043.8736554049542,715.5404760205945,3372.2068347893137,2029,7
2029-08-05,Greyhound,2012.0216059499378,637.7174917802201,3386.3257201196557,2029,8
2029-08-12,Greyhound,1951.9344451466097,553.2035550120422,3350.6653352811772,2029,8
2029-08-19,Greyhound,2138.9479760906574,729.6811646689041,3548.214787512411,2029,8
2029-08-26,Greyhound,2193.9496178208847,777.9362045239025,3609.963031117867,2029,8
2029-09-02,Greyhound,2184.0678463907884,763.6411595455629,3604.494533236014,2029,9
2029-09-09,Greyhound,2258.322950080697,834.9625789038182,3681.6833212575757,2029,9
2029-09-16,Greyhound,2219.321671819742,793.9879144978077,3644.655429141676,2029,9
2029-09-23,Greyhound,2163.24657209556,736.5739242844368,3589.919219906684,2029,9
2029-09-30,Greyhound,2057.4153268756245,629.8286574375502,3485.001996313699,2029,9
2029-10-07,Greyhound,2031.7107173748343,603.4973255235864,3459.9241092260822,2029,10
2029-10-14,Greyhound,1846.9048498858283,418.2603876119597,3275.549312159697,2029,10
2029-10-21,Greyhound,1926.5790587920967,497.63744057512145,3355.5206770090717,2029,10
2029-10-28,Greyhound,2011.0490805636805,581.902293566347,3440.195867561014,2029,10
2029-11-04,Greyhound,2119.88096855986,690.5923597653514,3549.1695773543684,2029,11
2029-11-11,Greyhound,2121.4284613668337,692.041732180767,3550.8151905529003,2029,11
2029-11-18,Greyhound,2114.133726470355,684.6790621480086,3543.588390792702,2029,11
2029-11-25,Greyhound,2305.6210104767174,876.1192767915434,3735.122744161891,2029,11
2029-12-02,Greyhound,2315.6774361548155,886.1430621480183,3745.2118101616124,2029,12
2029-12-09,Greyhound,2345.821291931881,916.2642543478605,3775.378329515902,2029,12
2029-12-16,Greyhound,2266.844658542768,837.2718494516039,3696.4174676339317,2029,12
2029-12-23,Greyhound,2366.696007160264,937.1121765495895,3796.2798377709382,2029,12
2029-12-30,Greyhound,2320.3170993289295,890.7255037797383,3749.9086948781205,2029,12
2030-01-06,Greyhound,2367.0880008955683,937.4908480768538,3796.685153714283,2030,1
2030-01-13,Greyhound,2431.84778367209,1002.2465339372898,3861.44903340689,2030,1
2030-01-20,Greyhound,2475.251278065868,1045.6468446853105,3904.8557114464256,2030,1
2030-01-27,Greyhound,2437.519019045475,1007.9118947062996,3867.1261433846503,2030,1
2030-02-03,Greyhound,2232.2102400388626,802.6005672169188,3661.8199128608067,2030,2
2030-02-10,Greyhound,2404.8059848056373,975.1935800666458,3834.4183895446286,2030,2
2030-02-17,Greyhound,2278.4431529333424,848.8274891215367,3708.058816745148,2030,2
2030-02-24,Greyhound,2467.662577480706,1038.0427222856063,3897.2824326758064,2030,2
2030-03-03,Greyhound,2536.681240725195,1107.0557445676059,3966.306736882784,2030,3
2030-03-10,Greyhound,2565.3811632029738,1135.7478830446396,3995.0144433613077,2030,3
2030-03-17,Greyhound,2436.6187959510034,1006.9746337240149,3866.262958177992,2030,3
2030-03-24,Greyhound,2493.26194771475,1063.6024716305512,3922.921423798949,2030,3
2030-03-31,Greyhound,2322.1338607583502,892.4527635592724,3751.8149579574283,2030,3
2030-04-07,Greyhound,2576.7297540947343,1147.0180827207007,4006.441425468768,2030,4
2030-04-14,Greyhound,2449.730403947959,1019.9754679337293,3879.485339962189,2030,4
2030-04-21,Greyhound,2229.4471631499514,799.6309914817571,3659.2633348181457,2030,4
2030-04-28,Greyhound,2306.273809370174,876.3709738548696,3736.1766448854787,2030,4
2030-05-05,Greyhound,2124.822731941354,694.7972849555897,3554.848178927118,2030,5
2030-05-12,Greyhound,2137.45605627086,707.257237317147,3567.6548752245726,2030,5
2030-05-19,Greyhound,2142.1120854904025,711.6683306030325,3572.5558403777723,2030,5
2030-05-26,Greyhound,2177.013813387007,746.2244549589795,3607.803171815034,2030,5
2030-06-02,Greyhound,2050.4451299624575,619.1690153917316,3481.7212445331834,2030,6
2030-06-09,Greyhound,2075.0366863986674,643.0768153796494,3506.9965574176854,2030,6
2030-06-16,Greyhound,2125.4617829986164,692.5450751703675,3558.3784908268653,2030,6
2030-06-23,Greyhound,2163.3944971691903,729.1462061581592,3597.6427881802215,2030,6
2030-06-30,Greyhound,1994.4476832227942,558.3613173480423,3430.534049097546,2030,6
2030-07-07,Greyhound,2142.5983095092115,704.0053538063123,3581.191265212111,2030,7
2030-07-14,Greyhound,1661.8367267349179,219.8883488810768,3103.785104588759,2030,7
2030-07-21,Greyhound,2096.256554076204,649.9466039065467,3542.5665042458613,2030,7
2030-07-28,Greyhound,2182.705105830764,730.9997157261523,3634.4104959353754,2030,7
2026-01-04,HCEE - Community,1649.6731526463764,1201.5783327982501,2097.767972494503,2026,1
2026-01-11,HCEE - Community,1542.8607839511105,1092.8314390853898,1992.8901288168313,2026,1
2026-01-18,HCEE - Community,1703.8801694737197,1251.924579945484,2155.835759001955,2026,1
2026-01-25,HCEE - Community,1641.0471215752527,1187.1734623138236,2094.920780836682,2026,1
2026-02-01,HCEE - Community,1645.083585872262,1189.2999285995322,2100.8672431449913,2026,2
2026-02-08,HCEE - Community,1715.0094151636774,1257.323730547641,2172.695099779714,2026,2
2026-02-15,HCEE - Community,1721.0185066037473,1261.4386663496352,2180.5983468578593,2026,2
2026-02-22,HCEE - Community,1747.775975370136,1286.3097542514715,2209.2421964888003,2026,2
2026-03-01,HCEE - Community,1768.4637851251787,1305.1188629569465,2231.808707293411,2026,3
2026-03-08,HCEE - Community,1746.222583211013,1281.0065467670506,2211.4386196549754,2026,3
2026-03-15,HCEE - Community,1718.0743520169308,1250.994696893551,2185.1540071403106,2026,3
2026-03-22,HCEE - Community,1737.1532293657058,1268.2173617934754,2206.089096937936,2026,3
2026-03-29,HCEE - Community,1757.7558239969771,1286.971062602488,2228.5405853914663,2026,3
2026-04-05,HCEE - Community,1773.3623847289132,1300.7359622483104,2245.988807209516,2026,4
2026-04-12,HCEE - Community,1858.1582692007892,1383.6973341467349,2332.619204254843,2026,4
2026-04-19,HCEE - Community,1840.1545912893991,1363.866209573076,2316.4429730057223,2026,4
2026-04-26,HCEE - Community,1870.179023191899,1392.0701797015442,2348.2878666822535,2026,4
2026-05-03,HCEE - Community,1696.5442886670926,1216.6218888043004,2176.466688529885,2026,5
2026-05-10,HCEE - Community,1751.8322141353146,1270.1030853094344,2233.561342961195,2026,5
2026-05-17,HCEE - Community,1777.533693040464,1294.004586117579,2261.062799963349,2026,5
2026-05-24,HCEE - Community,1770.4246123897476,1285.1022030757183,2255.747021703777,2026,5
2026-05-31,HCEE - Community,1755.963370732254,1268.854260793511,2243.072480670997,2026,5
2026-06-07,HCEE - Community,1756.6867727360977,1267.7974906230324,2245.576054849163,2026,6
2026-06-14,HCEE - Community,1904.789449561076,1414.1264484834353,2395.452450638717,2026,6
2026-06-21,HCEE - Community,1864.1809260086306,1371.7505707330815,2356.6112812841798,2026,6
2026-06-28,HCEE - Community,1887.0767177425566,1392.8852210533964,2381.268214431717,2026,6
2026-07-05,HCEE - Community,1807.6277464331374,1311.6808805435926,2303.5746123226822,2026,7
2026-07-12,HCEE - Community,1803.2572686070127,1305.5590711589043,2300.955466055121,2026,7
2026-07-19,HCEE - Community,1771.8848594823758,1272.431874201008,2271.3378447637438,2026,7
2026-07-26,HCEE - Community,1664.7301219449282,1163.4863803810454,2165.973863508811,2026,7
2026-08-02,HCEE - Community,1818.9921331294017,1315.7932902839143,2322.190975974889,2026,8
2026-08-09,HCEE - Community,1760.9342004200846,1246.0763717414798,2275.7920290986895,2026,8
2026-08-16,HCEE - Community,1775.7333682562196,1264.153496593322,2287.313239919117,2026,8
2026-08-23,HCEE - Community,1734.5358404834453,1221.0943635979884,2247.9773173689023,2026,8
2026-08-30,HCEE - Community,1525.7716448297556,1010.5459571049579,2040.9973325545534,2026,8
2026-09-06,HCEE - Community,1270.0503679763494,753.0633295717408,1787.0374063809581,2026,9
2026-09-13,HCEE - Community,1627.1014882430406,1108.3628457122409,2145.8401307738404,2026,9
2026-09-20,HCEE - Community,1442.6011895248114,922.1176781610195,1963.0847008886033,2026,9
2026-09-27,HCEE - Community,1414.7051879038654,892.4828248811677,1936.927550926563,2026,9
2026-10-04,HCEE - Community,1442.1507550109777,918.1953526865705,1966.106157335385,2026,10
2026-10-11,HCEE - Community,1396.575849515598,870.8931305082195,1922.2585685229765,2026,10
2026-10-18,HCEE - Community,1636.0597684697652,1108.655391994179,2163.4641449453516,2026,10
2026-10-25,HCEE - Community,1678.036855565575,1148.9164239976185,2207.1572871335316,2026,10
2026-11-01,HCEE - Community,1751.9837011664122,1221.1527621930377,2282.8146401397867,2026,11
2026-11-08,HCEE - Community,1704.0024568832864,1171.4665046548334,2236.5384091117394,2026,11
2026-11-15,HCEE - Community,1759.9479470142958,1225.7124230597578,2294.1834709688337,2026,11
2026-11-22,HCEE - Community,1740.3803082377744,1204.4506023127437,2276.310014162805,2026,11
2026-11-29,HCEE - Community,1803.133762886601,1265.5152137920486,2340.7523119811535,2026,11
2026-12-06,HCEE - Community,1778.1439102014817,1238.841806582264,2317.4460138206996,2026,12
2026-12-13,HCEE - Community,1777.652160145778,1236.6717412712296,2318.6325790203264,2026,12
2026-12-20,HCEE - Community,1687.9726594348115,1145.3191159623236,2230.6262029072996,2026,12
2026-12-27,HCEE - Community,1810.3124145211439,1265.9908892432877,2354.633939799,2026,12
2027-01-03,HCEE - Community,1780.9265828472937,1234.9421714229595,2326.9109942716277,2027,1
2027-01-10,HCEE - Community,1697.2589062716563,1149.6166579416526,2244.90115460166,2027,1
2027-01-17,HCEE - Community,1823.3877248240215,1274.0926431115545,2372.6828065364884,2027,1
2027-01-24,HCEE - Community,1774.1696876805056,1223.2267310769475,2325.1126442840637,2027,1
2027-01-31,HCEE - Community,1777.331508670309,1224.7455913066517,2329.917426033966,2027,1
2027-02-07,HCEE - Community,1884.5433166497628,1330.3193089541387,2438.767324345387,2027,2
2027-02-14,HCEE - Community,1813.410398097742,1257.5531274393802,2369.267668756104,2027,2
2027-02-21,HCEE - Community,1900.8923614470764,1343.4066127670515,2458.3781101271015,2027,2
2027-02-28,HCEE - Community,1850.5749724523982,1291.4654888815217,2409.684456023275,2027,2
2027-03-07,HCEE - Community,1897.508711796987,1336.7801952611712,2458.2372283328027,2027,3
2027-03-14,HCEE - Community,1841.4401699262382,1279.097281739661,2403.7830581128155,2027,3
2027-03-21,HCEE - Community,1890.404555475503,1326.4519169218868,2454.3571940291195,2027,3
2027-03-28,HCEE - Community,1861.4722812978634,1295.9144742001708,2427.030088395556,2027,3
2027-04-04,HCEE - Community,1909.6669204629452,1342.5084877417894,2476.825353184101,2027,4
2027-04-11,HCEE - Community,1928.8513256015037,1360.096771822553,2497.6058793804546,2027,4
2027-04-18,HCEE - Community,1900.2308548637104,1329.884646774354,2470.577062953067,2027,4
2027-04-25,HCEE - Community,1952.3519143026185,1380.418481358106,2524.285347247131,2027,4
2027-05-02,HCEE - Community,1839.3099736235827,1265.793708502652,2412.8262387445134,2027,5
2027-05-09,HCEE - Community,1893.4520822879222,1318.3573413970648,2468.5468231787795,2027,5
2027-05-16,HCEE - Community,1929.1857796470188,1352.5168836086934,2505.854675685344,2027,5
2027-05-23,HCEE - Community,1871.1792413662233,1292.9404754691693,2449.418007263277,2027,5
2027-05-30,HCEE - Community,1869.8190744290694,1290.014688942095,2449.6234599160434,2027,5
2027-06-06,HCEE - Community,1870.3857257039274,1289.0199356108756,2451.751515796979,2027,6
2027-06-13,HCEE - Community,1986.3966991140476,1403.4736812889946,2569.3197169391005,2027,6
2027-06-20,HCEE - Community,2024.1435013322748,1439.66738028442,2608.61962238013,2027,6
2027-06-27,HCEE - Community,2011.7421360672665,1425.7169185323364,2597.7673536021966,2027,6
2027-07-04,HCEE - Community,1979.4112050575143,1391.8404855574825,2566.9819245575463,2027,7
2027-07-11,HCEE - Community,1954.3191958647735,1365.2048372292547,2543.4335545002923,2027,7
2027-07-18,HCEE - Community,1846.3208134020979,1255.6570531147174,2436.9845736894786,2027,7
2027-07-25,HCEE - Community,1845.375503011118,1253.1229439095323,2437.628062112704,2027,7
2027-08-01,HCEE - Community,1954.7268405015604,1360.704308474158,2548.749372528963,2027,8
2027-08-08,HCEE - Community,1898.3428376917773,1274.0302249230954,2522.655450460459,2027,8
2027-08-15,HCEE - Community,1913.6310281741482,1287.3088064143515,2539.953249933945,2027,8
2027-08-22,HCEE - Community,1874.5594111078865,1245.7585492756602,2503.3602729401127,2027,8
2027-08-29,HCEE - Community,1659.1398012389527,1028.185384918922,2290.0942175589835,2027,8
2027-09-05,HCEE - Community,1376.3386865613293,743.3026544322277,2009.3747186904309,2027,9
2027-09-12,HCEE - Community,1752.6932026977559,1117.5957447972214,2387.7906605982903,2027,9
2027-09-19,HCEE - Community,1562.5283360472354,925.3788971527566,2199.6777749417142,2027,9
2027-09-26,HCEE - Community,1537.8154117329768,898.6211569152226,2177.009666550731,2027,9
2027-10-03,HCEE - Community,1557.4953588431408,916.2629293109999,2198.7277883752818,2027,10
2027-10-10,HCEE - Community,1518.4195545383488,875.1554334163052,2161.6836756603925,2027,10
2027-10-17,HCEE - Community,1760.3900584411263,1115.1006477632827,2405.67946911897,2027,10
2027-10-24,HCEE - Community,1805.06311444445,1157.7547519910531,2452.371476897847,2027,10
2027-10-31,HCEE - Community,1883.4424035897948,1234.1213671475664,2532.763440032023,2027,10
2027-11-07,HCEE - Community,1829.28836655612,1177.9608755302456,2480.6158575819945,2027,11
2027-11-14,HCEE - Community,1883.9718295404411,1230.6440459953358,2537.2996130855463,2027,11
2027-11-21,HCEE - Community,1863.7108156035706,1208.388845168482,2519.032786038659,2027,11
2027-11-28,HCEE - Community,1926.6892558582622,1269.3791485898078,2583.9993631267166,2027,11
2027-12-05,HCEE - Community,1900.2014878729105,1240.9092390943638,2559.4937366514573,2027,12
2027-12-12,HCEE - Community,1899.6802618558388,1238.4118129777376,2560.94871073394,2027,12
2027-12-19,HCEE - Community,1802.167708825285,1138.9289481486937,2465.406469501876,2027,12
2027-12-26,HCEE - Community,1930.4619823691626,1265.258745872233,2595.665218866092,2027,12
2028-01-02,HCEE - Community,1910.1041057621073,1242.9421778704154,2577.2660336537992,2028,1
2028-01-09,HCEE - Community,1821.4213098715836,1152.3064242126793,2490.536195530488,2028,1
2028-01-16,HCEE - Community,1955.1104085700565,1284.0482487126424,2626.1725684274707,2028,1
2028-01-23,HCEE - Community,1902.9421959367737,1229.938396114911,2575.9459957586364,2028,1
2028-01-30,HCEE - Community,1906.2935394538558,1231.3536852765856,2581.233393631126,2028,1
2028-02-06,HCEE - Community,2005.4260162879089,1328.5556454346683,2682.2963871411494,2028,2
2028-02-13,HCEE - Community,1951.0086531773188,1272.2132560795098,2629.804050275128,2028,2
2028-02-20,HCEE - Community,2025.33249871305,1344.6175192221174,2706.047478203983,2028,2
2028-02-27,HCEE - Community,1990.4009071127157,1307.7717431550736,2673.0300710703577,2028,2
2028-03-05,HCEE - Community,2022.3454393328468,1337.8074435519857,2706.883435113708,2028,3
2028-03-12,HCEE - Community,1972.3268240987732,1285.8853044848681,2658.768343712678,2028,3
2028-03-19,HCEE - Community,2014.815453192226,1326.4756736995573,2703.1552326848946,2028,3
2028-03-26,HCEE - Community,1996.6166671093902,1306.3838482618758,2686.8494859569046,2028,3
2028-04-02,HCEE - Community,2037.7499420212616,1345.6292615063978,2729.8706225361257,2028,4
2028-04-09,HCEE - Community,2071.1514037351253,1377.1479969866114,2765.1548104836393,2028,4
2028-04-16,HCEE - Community,2044.831438119225,1348.9503988885338,2740.7124773499163,2028,4
2028-04-23,HCEE - Community,2092.1644786474085,1394.4108595645048,2789.918097730312,2028,4
2028-04-30,HCEE - Community,1965.9929577955977,1266.3717709187554,2665.61414467244,2028,4
2028-05-07,HCEE - Community,2020.3833483534604,1318.8995657070814,2721.8671309998394,2028,5
2028-05-14,HCEE - Community,2053.943209384145,1350.6017634787509,2757.2846552895394,2028,5
2028-05-21,HCEE - Community,2006.9654124458516,1301.7711967533273,2712.159628138376,2028,5
2028-05-28,HCEE - Community,2002.766432508458,1295.7243017712108,2709.808563245705,2028,5
2028-06-04,HCEE - Community,2003.3670493942861,1294.4818192242765,2712.252279564296,2028,6
2028-06-11,HCEE - Community,2126.3318297857904,1415.6082731168053,2837.0553864547755,2028,6
2028-06-18,HCEE - Community,2147.1001686196005,1434.5429981009197,2859.6573391382813,2028,6
2028-06-25,HCEE - Community,2142.3471856666565,1427.960973129293,2856.73339820402,2028,6
2028-07-02,HCEE - Community,2099.8064582696775,1383.5952724031808,2816.017644136174,2028,7
2028-07-09,HCEE - Community,2079.204504578803,1361.1702870728861,2797.2387220847204,2028,7
2028-07-16,HCEE - Community,1987.8098598942445,1267.9451659785277,2707.6745538099613,2028,7
2028-07-23,HCEE - Community,1963.850506078011,1242.1063419009074,2685.5946702551146,2028,7
2028-07-30,HCEE - Community,2082.933335606599,1359.0827858069697,2806.7838854062284,2028,7
2028-08-06,HCEE - Community,2026.1866164501248,1277.6542239408586,2774.719008959391,2028,8
2028-08-13,HCEE - Community,2041.3688428131254,1288.1918221188917,2794.545863507359,2028,8
2028-08-20,HCEE - Community,2001.8365717104718,1246.1942208409132,2757.4789225800305,2028,8
2028-08-27,HCEE - Community,1787.85909363603,1030.0242884046963,2545.6938988673637,2028,8
2028-09-03,HCEE - Community,1510.9257873100692,750.9598093611547,2270.8917652589835,2028,9
2028-09-10,HCEE - Community,1883.097537351841,1121.0178025820674,2645.177272121615,2028,9
2028-09-17,HCEE - Community,1694.1601004679762,929.9748500032848,2458.3453509326678,2028,9
2028-09-24,HCEE - Community,1668.7574494380185,902.4729703089156,2435.0419285671214,2028,9
2028-10-01,HCEE - Community,1690.12009384385,921.7422265873539,2458.4979611003464,2028,10
2028-10-08,HCEE - Community,1649.6360285113526,879.1704831367639,2420.1015738859414,2028,10
2028-10-15,HCEE - Community,1891.0677254972168,1118.520148267972,2663.615302726462,2028,10
2028-10-22,HCEE - Community,1935.156604114619,1160.532592082035,2709.780616147203,2028,10
2028-10-29,HCEE - Community,2012.5754469892895,1235.8805515351437,2789.2703424434353,2028,10
2028-11-05,HCEE - Community,1959.758964673995,1180.9986927278333,2738.519236620157,2028,11
2028-11-12,HCEE - Community,2014.7158906487311,1233.8957054051461,2795.536075892316,2028,11
2028-11-19,HCEE - Community,1994.6051210590806,1211.730442580602,2777.4797995375593,2028,11
2028-11-26,HCEE - Community,2057.534810194003,1272.6110159814398,2842.4586044065663,2028,11
2028-12-03,HCEE - Community,2031.371618742892,1244.404044290703,2818.339193195081,2028,12
2028-12-10,HCEE - Community,2030.8567797394137,1241.850719080026,2819.8628403988014,2028,12
2028-12-17,HCEE - Community,1935.0415356114552,1144.0022418495573,2726.080829373353,2028,12
2028-12-24,HCEE - Community,2062.0455513125007,1268.9782371497008,2855.1128654753006,2028,12
2028-12-31,HCEE - Community,2039.7314476968775,1244.6412859469838,2834.821609446771,2028,12
2029-01-07,HCEE - Community,1952.1353554709583,1155.0274795661048,2749.243231375812,2029,1
2029-01-14,HCEE - Community,2084.186251043172,1285.0657555309983,2883.306746555346,2029,1
2029-01-21,HCEE - Community,2032.6572986776237,1231.5292397097105,2833.785357645537,2029,1
2029-01-28,HCEE - Community,2035.9675754100517,1232.83697122181,2839.0981795982934,2029,1
2029-02-04,HCEE - Community,2136.8507261986006,1331.7225575808056,2941.9788948163955,2029,2
2029-02-11,HCEE - Community,2078.8113445050853,1271.6905552672424,2885.9321337429283,2029,2
